Time,Zeroed
1282.4,-0.25
1282.6,-0.15
1282.8,-0.15
1283,-0.25
1283.2,-0.4
1283.4,-0.3
1283.6,-0.15
1283.8,-0.1
1284,-0.45
1284.2,-0.35
1284.4,-0.35
1284.6,-0.3
1284.8,-0.2
1285,-0.35
1285.2,-0.35
1285.4,-0.2
1285.6,-0.3
1285.8,-0.1
1286,-0.35
1286.2,-0.55
1286.4,-0.15
1286.6,-0.3
1286.8,-0.4
1287,-0.25
1287.2,-0.35
1287.4,-0.35
1287.6,-0.2
1287.8,-0.3
1288,-0.4
1288.2,-0.25
1288.4,-0.3
1288.6,-0.25
1288.8,-0.4
1289,-0.25
1289.2,-0.2
1289.4,-0.15
1289.6,-0.25
1289.8,-0.2
1290,-0.4
1290.2,-0.5
1290.4,-0.1
1290.6,-0.55
1290.8,-0.4
1291,-0.35
1291.2,-0.3
1291.4,-0.25
1291.6,-0.2
1291.8,-0.05
1292,-0.25
1292.2,-0.4
1292.4,-0.15
1292.6,-0.5
1292.8,0
1293,-0.1
1293.2,-0.35
1293.4,-0.15
1293.6,-0.2
1293.8,-0.1
1294,-0.2
1294.2,-0.2
1294.4,-0.4
1294.6,-0.25
1294.8,-0.15
1295,-0.3
1295.2,-0.25
1295.4,-13.4
1295.6,-2.55
1295.8,0.95
1296,0.45
1296.2,0.2
1296.4,1.1
1296.6,5.1
1296.8,25.75
1297,44.95
1297.2,49.2
1297.4,52.75
1297.6,55.301
1297.8,53.95
1298,56.55
1298.2,56.75
1298.4,56.25
1298.6,47.8
1298.8,57.301
1299,62.901
1299.2,60.45
1299.4,60.15
1299.6,56.05
1299.8,46.1
1300,41.4
1300.2,51.65
1300.4,43.7
1300.6,31.85
1300.8,28.45
1301,21.25
1301.2,19.45
1301.4,21.9
1301.6,20.75
1301.8,11
1302,12.4
1302.2,10.85
1302.4,6.55
1302.6,5.55
1302.8,5.05
1303,7.35
1303.2,3.5
1303.4,2.35
1303.6,2.1
1303.8,1.75
1304,1.45
1304.2,3.1
1304.4,1.7
1304.6,2.5
1304.8,1.3
1305,0.55
1305.2,0.35
1305.4,0.55
1305.6,0.05
1305.8,0.2
1306,-0.15
1306.2,-0.05
1306.4,0
1306.6,0.1
1306.8,-0.05
1307,-0.15
1307.2,0
1307.4,-0.2
1307.6,-0.05
1307.8,-0.25
1308,-0.15
1308.2,-0.05
1308.4,0.05
1308.6,-0.25
1308.8,-0.15
1309,-0.25
1309.2,-0.35
1309.4,-0.15
1309.6,0.05
1309.8,-0.5
1310,-0.45
1310.2,-0.3
1310.4,-0.15
1310.6,-0.45
1310.8,-0.15
1311,-0.5
1311.2,-0.4
1311.4,-0.25
1311.6,-0.2
1311.8,-0.6
1312,0.1
1312.2,-0.35
1312.4,0.1
1312.6,-0.45
1312.8,-0.65
1313,-0.2
1313.2,-0.35
1313.4,-0.15
1313.6,-0.65
1313.8,0
1314,-0.3
1314.2,-0.3
1314.4,-0.2
1314.6,-0.3
1314.8,-0.2
1315,-0.15
1315.2,-0.4
1315.4,-0.25
1315.6,-0.1
1315.8,0.2
1316,-0.25
1316.2,0.05
1316.4,0.25
1316.6,-0.25
1316.8,-0.15
1317,-0.35
1317.2,0.55
1317.4,-0.2
1317.6,0.1
1317.8,1.15
1318,-0.9
1318.2,0.05
1318.4,-0.5
1318.6,-0.2
1318.8,-0.3
1319,-0.25
1319.2,-0.1
1319.4,-0.1
1319.6,-0.2
1319.8,-0.4
1320,-0.2
1320.2,-0.35
1320.4,-0.15
1320.6,-0.5
1320.8,-0.3
1321,-0.5
1321.2,-0.35
1321.4,-0.65
1321.6,-0.6
1321.8,-0.1
1322,-0.6
1322.2,-0.25
1322.4,-0.3
1322.6,-0.15
1322.8,-0.35
1323,0.1
1323.2,-0.25
1323.4,-0.35
1323.6,-0.4
1323.8,-0.5
1324,-0.25
1324.2,0
1324.4,-0.25
1324.6,-0.1
1324.8,-0.3
1325,-0.45
1325.2,-0.45
1325.4,-0.15
1325.6,-0.6
1325.8,-0.15
1326,-0.25
1326.2,8.9
1326.4,2.3
1326.6,0.7
1326.8,1.9
1327,0.5
1327.2,0.55
1327.4,0.35
1327.6,30.2
1327.8,125.802
1328,136.152
1328.2,157.8
1328.4,160.6
1328.6,169.752
1328.8,166.452
1329,152.648
1329.2,165.5
1329.4,153.048
1329.6,146.2
1329.8,163.652
1330,143.3
1330.2,162.248
1330.4,143.352
1330.6,148.248
1330.8,171.848
1331,159
1331.2,160.648
1331.4,146.952
1331.6,50.3
1331.8,21.95
1332,13.45
1332.2,12.75
1332.4,3.75
1332.6,2.15
1332.8,0.95
1333,0.7
1333.2,0.15
1333.4,0
1333.6,0.05
1333.8,0.15
1334,0
1334.2,-0.15
1334.4,0.1
1334.6,0.25
1334.8,-0.1
1335,0.1
1335.2,70.05
1335.4,641.696
1335.6,542.944
1335.8,544.208
1336,529.952
1336.2,573.344
1336.4,524.2
1336.6,553.504
1336.8,550.656
1337,548.256
1337.2,562.144
1337.4,553.312
1337.6,535.152
1337.8,533.504
1338,546.256
1338.2,234.548
1338.4,90.8
1338.6,35.05
1338.8,17.5
1339,9.6
1339.2,5.3
1339.4,8.45
1339.6,3.05
1339.8,1.45
1340,470.504
1340.2,532.64
1340.4,541.744
1340.6,549.696
1340.8,522.152
1341,545.552
1341.2,515.304
1341.4,556
1341.6,517.008
1341.8,540.704
1342,538.448
1342.2,525.008
1342.4,548.256
1342.6,546.752
1342.8,549.904
1343,164.2
1343.2,55.35
1343.4,27.15
1343.6,15.65
1343.8,8.45
1344,4.75
1344.2,2.5
1344.4,1.65
1344.6,1.05
1344.8,609.44
1345,507.904
1345.2,515.304
1345.4,528.16
1345.6,542.24
1345.8,535.552
1346,549.552
1346.2,550.896
1346.4,552.4
1346.6,538.544
1346.8,532.048
1347,543.2
1347.2,553.152
1347.4,531.552
1347.6,472.4
1347.8,9.15
1348,1.75
1348.2,0.45
1348.4,0
1348.6,-0.25
1348.8,-0.2
1349,-0.35
1349.2,-0.4
1349.4,-0.35
1349.6,-0.45
1349.8,-0.45
1350,-0.4
1350.2,-0.6
1350.4,-0.5
1350.6,-0.4
1350.8,-0.35
1351,-0.35
1351.2,-0.5
1351.4,-0.45
1351.6,-0.4
1351.8,-0.45
1352,-0.55
1352.2,-0.4
1352.4,-0.5
1352.6,-0.4
1352.8,-0.5
1353,-0.4
1353.2,-0.3
1353.4,-0.25
1353.6,-0.35
1353.8,-0.4
1354,-0.35
1354.2,-0.35
1354.4,-0.45
1354.6,-0.3
1354.8,-0.2
1355,-0.4
1355.2,-0.4
1355.4,-0.2
1355.6,-0.3
1355.8,-0.3
1356,-0.55
1356.2,-0.45
1356.4,-0.15
1356.6,-0.65
1356.8,-0.35
1357,-0.25
1357.2,-0.35
1357.4,-0.25
1357.6,-0.45
1357.8,-0.5
1358,-0.3
1358.2,-0.35
1358.4,-0.5
1358.6,-0.55
1358.8,-0.5
1359,-0.55
1359.2,-0.3
1359.4,-0.3
1359.6,-0.5
1359.8,-0.45
1360,-0.5
1360.2,-0.35
1360.4,-0.25
1360.6,-0.1
1360.8,-0.3
1361,-0.5
1361.2,-0.5
1361.4,-0.45
1361.6,-0.35
1361.8,0
1362,-0.35
1362.2,-0.3
1362.4,-0.3
1362.6,-0.4
1362.8,-0.25
1363,-0.25
1363.2,-0.3
1363.4,-0.45
1363.6,-0.4
1363.8,-0.05
1364,-0.35
1364.2,-0.5
1364.4,-0.45
1364.6,-0.1
1364.8,-0.25
1365,-0.3
1365.2,-0.35
1365.4,-0.15
1365.6,-0.4
1365.8,-0.4
1366,-0.2
1366.2,-0.3
1366.4,-0.2
1366.6,-0.4
1366.8,-0.5
1367,-0.4
1367.2,-0.25
1367.4,-0.3
1367.6,-0.1
1367.8,-0.25
1368,-0.3
1368.2,-0.35
1368.4,-0.45
1368.6,-0.25
1368.8,-0.3
1369,-0.45
1369.2,-0.4
1369.4,-0.15
1369.6,-0.2
1369.8,-0.3
1370,-0.1
1370.2,-0.45
1370.4,-0.2
1370.6,-0.1
1370.8,-0.2
1371,-0.3
1371.2,-0.35
1371.4,-0.15
1371.6,-0.15
1371.8,-0.2
1372,-0.15
1372.2,-0.2
1372.4,-0.25
1372.6,-0.35
1372.8,-0.2
1373,-0.25
1373.2,-0.15
1373.4,-0.2
1373.6,-0.1
1373.8,-0.4
1374,-0.5
1374.2,-0.35
1374.4,-0.25
1374.6,-0.35
1374.8,-0.1
1375,-0.3
1375.2,-0.3
1375.4,-0.35
1375.6,-0.35
1375.8,-0.25
1376,-0.2
1376.2,-0.2
1376.4,0
1376.6,-0.25
1376.8,-0.3
1377,-0.15
1377.2,-0.2
1377.4,-0.2
1377.6,-0.25
1377.8,-0.2
1378,-0.25
1378.2,-0.3
1378.4,-0.45
1378.6,-0.15
1378.8,-0.4
1379,-0.2
1379.2,-0.5
1379.4,-0.2
1379.6,-0.35
1379.8,-0.25
1380,-0.3
1380.2,-0.25
1380.4,-0.2
1380.6,-0.25
1380.8,-0.15
1381,-0.2
1381.2,-0.25
1381.4,-0.2
1381.6,-0.2
1381.8,-0.3
1382,-0.15
1382.2,-0.5
1382.4,-0.25
1382.6,-0.3
1382.8,-0.5
1383,-0.15
1383.2,-0.3
1383.4,-0.15
1383.6,-0.2
1383.8,-0.2
1384,-0.4
1384.2,-0.3
1384.4,-0.35
1384.6,-0.3
1384.8,-0.2
1385,-0.25
1385.2,-0.25
1385.4,-0.25
1385.6,-0.4
1385.8,-0.35
1386,-0.15
1386.2,-0.55
1386.4,-0.25
1386.6,-0.5
1386.8,-0.25
1387,-0.5
1387.2,-0.05
1387.4,-0.35
1387.6,-0.3
1387.8,-0.2
1388,-0.4
1388.2,-0.25
1388.4,-0.35
1388.6,-0.2
1388.8,-0.15
1389,-0.45
1389.2,-0.35
1389.4,-0.1
1389.6,-0.35
1389.8,-0.25
1390,-0.25
1390.2,-0.3
1390.4,-0.05
1390.6,-0.2
1390.8,-0.2
1391,-0.2
1391.2,-0.45
1391.4,-0.4
1391.6,-0.3
1391.8,-0.3
1392,-0.45
1392.2,-0.2
1392.4,-0.25
1392.6,-0.45
1392.8,0
1393,-0.2
1393.2,-0.45
1393.4,-0.2
1393.6,-0.15
1393.8,-0.25
1394,-0.3
1394.2,-0.3
1394.4,-0.25
1394.6,-0.25
1394.8,-0.4
1395,-0.25
1395.2,-0.45
1395.4,-0.55
1395.6,-0.3
1395.8,-0.4
1396,-0.25
1396.2,-0.35
1396.4,-0.3
1396.6,-0.45
1396.8,-0.3
1397,-0.35
1397.2,-0.35
1397.4,-0.25
1397.6,-0.4
1397.8,-0.4
1398,-0.3
1398.2,-0.3
1398.4,-0.35
1398.6,-0.1
1398.8,-0.45
1399,-0.15
1399.2,-0.3
1399.4,-0.35
1399.6,-0.35
1399.8,-0.4
1400,-0.15
1400.2,-0.5
1400.4,-0.25
1400.6,-0.2
1400.8,-0.35
1401,-0.2
1401.2,-0.2
1401.4,-0.15
1401.6,-0.1
1401.8,-0.25
1402,-0.4
1402.2,-0.1
1402.4,-0.1
1402.6,-0.35
1402.8,-0.15
1403,-0.45
1403.2,-0.2
1403.4,-0.35
1403.6,-0.2
1403.8,-0.2
1404,-0.45
1404.2,-0.35
1404.4,-0.25
1404.6,-0.5
1404.8,-0.15
1405,-0.3
1405.2,-0.5
1405.4,-0.05
1405.6,-0.3
1405.8,-0.5
1406,-0.15
1406.2,-0.35
1406.4,-0.55
1406.6,-0.35
1406.8,-0.45
1407,-0.3
1407.2,-0.3
1407.4,-0.4
1407.6,-0.3
1407.8,-0.3
1408,-0.35
1408.2,-0.35
1408.4,-0.25
1408.6,-0.35
1408.8,-0.3
1409,-0.4
1409.2,-0.1
1409.4,-0.2
1409.6,-0.25
1409.8,-0.3
1410,-0.1
1410.2,-0.3
1410.4,-0.4
1410.6,-0.35
1410.8,-0.35
1411,-0.2
1411.2,-0.35
1411.4,-0.35
1411.6,-0.45
1411.8,-0.15
1412,-0.2
1412.2,-0.35
1412.4,-0.35
1412.6,-0.4
1412.8,-0.3
1413,-0.05
1413.2,-0.3
1413.4,-0.35
1413.6,-0.35
1413.8,-0.05
1414,-0.3
1414.2,0
1414.4,-0.25
1414.6,-0.4
1414.8,-0.4
1415,-0.4
1415.2,-0.4
1415.4,-0.25
1415.6,-0.5
1415.8,-0.05
1416,-0.25
1416.2,-0.5
1416.4,-0.2
1416.6,-0.15
1416.8,-0.4
1417,-0.3
1417.2,-0.5
1417.4,-0.25
1417.6,-0.5
1417.8,-0.35
1418,-0.35
1418.2,-0.6
1418.4,-0.25
1418.6,-0.25
1418.8,-0.3
1419,-0.35
1419.2,-0.35
1419.4,-0.15
1419.6,-0.3
1419.8,-0.15
1420,-0.4
1420.2,-0.25
1420.4,-0.45
1420.6,-0.35
1420.8,-0.25
1421,-0.1
1421.2,-0.5
1421.4,-0.25
1421.6,-0.4
1421.8,-0.35
1422,-0.35
1422.2,-0.35
1422.4,-0.4
1422.6,-0.15
1422.8,-0.15
1423,-0.35
1423.2,-0.4
1423.4,-0.3
1423.6,-0.25
1423.8,-0.25
1424,-0.25
1424.2,-0.1
1424.4,-0.1
1424.6,-0.35
1424.8,-0.4
1425,-0.25
1425.2,-0.55
1425.4,-0.05
1425.6,-0.2
1425.8,-0.15
1426,-0.35
1426.2,-0.25
1426.4,-0.05
1426.6,-0.35
1426.8,-0.2
1427,-0.3
1427.2,-0.15
1427.4,-0.15
1427.6,-0.4
1427.8,-0.35
1428,-0.3
1428.2,0
1428.4,-0.3
1428.6,-0.25
1428.8,-0.2
1429,-0.4
1429.2,-0.3
1429.4,-0.4
1429.6,-0.35
1429.8,-0.3
1430,-0.35
1430.2,-0.3
1430.4,-0.15
1430.6,-0.3
1430.8,-0.5
1431,-0.15
1431.2,-0.15
1431.4,-0.4
1431.6,-0.1
1431.8,-0.05
1432,-0.45
1432.2,-0.35
1432.4,-0.15
1432.6,-0.45
1432.8,-0.35
1433,-0.35
1433.2,-0.25
1433.4,-0.45
1433.6,-0.25
1433.8,-0.35
1434,-0.35
1434.2,-0.3
1434.4,-0.35
1434.6,-0.45
1434.8,-0.45
1435,-0.2
1435.2,-0.1
1435.4,-0.35
1435.6,-0.45
1435.8,-0.4
1436,-0.05
1436.2,-0.2
1436.4,-0.25
1436.6,-0.5
1436.8,-0.55
1437,-0.3
1437.2,-0.4
1437.4,-0.25
1437.6,-0.15
1437.8,-0.35
1438,-0.15
1438.2,-0.25
1438.4,-0.35
1438.6,-0.3
1438.8,-0.25
1439,-0.25
1439.2,-0.2
1439.4,-0.2
1439.6,-0.15
1439.8,-0.35
1440,-0.2
1440.2,-0.1
1440.4,-0.2
1440.6,957.856
1440.8,34.25
1441,24.95
1441.2,10.1
1441.4,9.25
1441.6,74
1441.8,123.85
1442,130.65
1442.2,140.1
1442.4,146.552
1442.6,152.152
1442.8,150
1443,164
1443.2,144.7
1443.4,163.048
1443.6,145.948
1443.8,161.948
1444,142
1444.2,165.048
1444.4,158.648
1444.6,166.952
1444.8,164.1
1445,166.2
1445.2,158.552
1445.4,161.352
1445.6,153.148
1445.8,158.452
1446,140.1
1446.2,154.452
1446.4,155.652
1446.6,157.048
1446.8,145.1
1447,157.7
1447.2,143.252
1447.4,156.3
1447.6,159
1447.8,161.148
1448,155.752
1448.2,156.952
1448.4,146.152
1448.6,150.6
1448.8,163.752
1449,140.2
1449.2,158.748
1449.4,136.152
1449.6,159.148
1449.8,145.048
1450,153.9
1450.2,135.652
1450.4,161.8
1450.6,158.2
1450.8,135.3
1451,156.452
1451.2,151.448
1451.4,162.3
1451.6,161.048
1451.8,136.348
1452,166.052
1452.2,161.252
1452.4,157.8
1452.6,152.348
1452.8,140.9
1453,162.552
1453.2,156.552
1453.4,133.752
1453.6,159.048
1453.8,155.9
1454,147.448
1454.2,158.4
1454.4,161.848
1454.6,140.152
1454.8,154.552
1455,141.948
1455.2,157.548
1455.4,156.3
1455.6,150.6
1455.8,158.748
1456,160.852
1456.2,135.4
1456.4,152.4
1456.6,145.252
1456.8,154.852
1457,155.8
1457.2,141.948
1457.4,160.1
1457.6,159.652
1457.8,139.048
1458,162.452
1458.2,144.248
1458.4,158.6
1458.6,158.2
1458.8,148.9
1459,159.448
1459.2,158.1
1459.4,137.252
1459.6,153.6
1459.8,145.4
1460,153.3
1460.2,157.3
1460.4,160.452
1460.6,148.152
1460.8,158.2
1461,137.8
1461.2,155.148
1461.4,79.85
1461.6,41.35
1461.8,24.1
1462,18.4
1462.2,6.5
1462.4,3.6
1462.6,2.3
1462.8,1.65
1463,1.1
1463.2,2.7
1463.4,5.65
1463.6,0.95
1463.8,0.3
1464,0.6
1464.2,0.2
1464.4,0.45
1464.6,-0.3
1464.8,0
1465,0
1465.2,-0.2
1465.4,-0.3
1465.6,-0.3
1465.8,-0.25
1466,-0.45
1466.2,-0.2
1466.4,-0.45
1466.6,-0.35
1466.8,-0.4
1467,-0.4
1467.2,-0.45
1467.4,-0.35
1467.6,-0.5
1467.8,-0.1
1468,-0.45
1468.2,-0.05
1468.4,-0.4
1468.6,-0.35
1468.8,-0.05
1469,-0.15
1469.2,0.05
1469.4,-0.1
1469.6,0.05
1469.8,-0.05
1470,-0.1
1470.2,-0.35
1470.4,-0.1
1470.6,-0.1
1470.8,-0.05
1471,0.05
1471.2,-0.15
1471.4,-0.35
1471.6,0.15
1471.8,-0.1
1472,0
1472.2,77.4
1472.4,157.4
1472.6,132.348
1472.8,153.3
1473,153.6
1473.2,139.5
1473.4,146.852
1473.6,152.052
1473.8,141.148
1474,137.752
1474.2,158.2
1474.4,151.148
1474.6,159.9
1474.8,161.548
1475,152.952
1475.2,133.352
1475.4,161.5
1475.6,156.8
1475.8,149.652
1476,157.5
1476.2,51.5
1476.4,19.95
1476.6,13.85
1476.8,6.3
1477,4.3
1477.2,1.25
1477.4,0.75
1477.6,0.1
1477.8,0.2
1478,0.2
1478.2,18.1
1478.4,3.9
1478.6,1.25
1478.8,0.4
1479,0.05
1479.2,-0.15
1479.4,-0.05
1479.6,-0.45
1479.8,-0.45
1480,-0.3
1480.2,-0.35
1480.4,-0.5
1480.6,-0.45
1480.8,-0.5
1481,-0.2
1481.2,-0.25
1481.4,-0.4
1481.6,-0.45
1481.8,-0.65
1482,-0.5
1482.2,-0.4
1482.4,-0.5
1482.6,-0.25
1482.8,-0.3
1483,-0.45
1483.2,-0.35
1483.4,-0.4
1483.6,-0.5
1483.8,-0.3
1484,-0.45
1484.2,-0.45
1484.4,-0.3
1484.6,-0.65
1484.8,-0.35
1485,-0.65
1485.2,-0.2
1485.4,-0.5
1485.6,-0.35
1485.8,-0.35
1486,-0.4
1486.2,-0.4
1486.4,-0.45
1486.6,-0.35
1486.8,-0.45
1487,-0.3
1487.2,-0.35
1487.4,-0.45
1487.6,-0.45
1487.8,-0.05
1488,-0.25
1488.2,-0.6
1488.4,-0.35
1488.6,-0.3
1488.8,-0.3
1489,-0.35
1489.2,-0.4
1489.4,-0.45
1489.6,-0.4
1489.8,-0.1
1490,-0.35
1490.2,-0.45
1490.4,-0.3
1490.6,-0.75
1490.8,-0.4
1491,-0.25
1491.2,-0.35
1491.4,-0.4
1491.6,-0.4
1491.8,-0.5
1492,-0.35
1492.2,-0.3
1492.4,-0.5
1492.6,-0.35
1492.8,-0.25
1493,-0.35
1493.2,-0.35
1493.4,-0.35
1493.6,-0.4
1493.8,-0.2
1494,-0.4
1494.2,-0.25
1494.4,-0.3
1494.6,-0.4
1494.8,-0.4
1495,-0.25
1495.2,-0.2
1495.4,-0.25
1495.6,-0.35
1495.8,-0.2
1496,-0.2
1496.2,-0.3
1496.4,-0.25
1496.6,-0.6
1496.8,-0.5
1497,-0.15
1497.2,-0.35
1497.4,-0.25
1497.6,-0.4
1497.8,-0.3
1498,-0.35
1498.2,-0.15
1498.4,-0.25
1498.6,-0.25
1498.8,-0.3
1499,-0.35
1499.2,-0.2
1499.4,-0.3
1499.6,-0.2
1499.8,-0.15
1500,-0.2
1500.2,-0.25
1500.4,-0.15
1500.6,-0.3
1500.8,-0.2
1501,-0.2
1501.2,-0.45
1501.4,-0.3
1501.6,-0.35
1501.8,-0.45
1502,-0.3
1502.2,-0.3
1502.4,-0.25
1502.6,-0.3
1502.8,-0.35
1503,-0.2
1503.2,-0.65
1503.4,-0.1
1503.6,-0.4
1503.8,-0.2
1504,-0.25
1504.2,-0.2
1504.4,-0.25
1504.6,-0.4
1504.8,-0.3
1505,-0.3
1505.2,-0.3
1505.4,-0.05
1505.6,-0.15
1505.8,-0.3
1506,-0.3
1506.2,-0.4
1506.4,-0.25
1506.6,-0.4
1506.8,-0.1
1507,-0.2
1507.2,-0.45
1507.4,-0.3
1507.6,-0.35
1507.8,-0.3
1508,-0.4
1508.2,-0.3
1508.4,-0.2
1508.6,-0.45
1508.8,-0.3
1509,-0.4
1509.2,-0.25
1509.4,-0.55
1509.6,-0.45
1509.8,-0.2
1510,-0.3
1510.2,-0.55
1510.4,-0.3
1510.6,-0.2
1510.8,-0.2
1511,-0.05
1511.2,-0.2
1511.4,-0.05
1511.6,-0.35
1511.8,-0.4
1512,-0.35
1512.2,-0.3
1512.4,-0.1
1512.6,-0.25
1512.8,-0.35
1513,-0.6
1513.2,-0.5
1513.4,-0.4
1513.6,-0.3
1513.8,-0.15
1514,-0.25
1514.2,-0.45
1514.4,-0.5
1514.6,-0.3
1514.8,-0.05
1515,-0.35
1515.2,-0.3
1515.4,-0.45
1515.6,-0.25
1515.8,-0.4
1516,-0.3
1516.2,-0.25
1516.4,-0.05
1516.6,-0.15
1516.8,-0.25
1517,-0.4
1517.2,-0.3
1517.4,-0.3
1517.6,-0.2
1517.8,-0.2
1518,-0.15
1518.2,-0.15
1518.4,-0.35
1518.6,-0.15
1518.8,-0.25
1519,-0.3
1519.2,-0.3
1519.4,-0.4
1519.6,-0.2
1519.8,-0.35
1520,-0.3
1520.2,-0.45
1520.4,-0.35
1520.6,-0.2
1520.8,-0.4
1521,-0.25
1521.2,-0.35
1521.4,-0.2
1521.6,0
1521.8,-0.15
1522,-0.2
1522.2,-0.1
1522.4,-0.25
1522.6,-0.5
1522.8,-0.3
1523,-0.25
1523.2,-0.25
1523.4,-0.15
1523.6,-0.5
1523.8,-0.3
1524,-0.35
1524.2,-0.3
1524.4,-0.25
1524.6,-0.25
1524.8,-0.35
1525,-0.15
1525.2,-0.2
1525.4,-0.15
1525.6,-0.3
1525.8,-0.2
1526,-0.35
1526.2,-0.3
1526.4,-0.45
1526.6,-0.15
1526.8,-0.05
1527,-0.05
1527.2,-0.3
1527.4,-0.4
1527.6,-0.2
1527.8,-0.3
1528,-0.2
1528.2,-0.2
1528.4,-0.15
1528.6,-0.1
1528.8,-0.35
1529,-0.25
1529.2,-0.35
1529.4,-0.2
1529.6,-0.3
1529.8,-0.25
1530,-0.25
1530.2,-0.35
1530.4,-0.25
1530.6,-0.4
1530.8,-0.35
1531,-0.2
1531.2,-0.35
1531.4,0.05
1531.6,-0.15
1531.8,-0.55
1532,-0.25
1532.2,-0.35
1532.4,-0.2
1532.6,-0.25
1532.8,-0.45
1533,-0.05
1533.2,-0.25
1533.4,-0.15
1533.6,-0.25
1533.8,-0.05
1534,-0.35
1534.2,-0.4
1534.4,-0.1
1534.6,-0.45
1534.8,-0.3
1535,-0.2
1535.2,-0.35
1535.4,-0.15
1535.6,-0.35
1535.8,-0.35
1536,-0.25
1536.2,-0.25
1536.4,-0.2
1536.6,-0.2
1536.8,-0.4
1537,-0.2
1537.2,-0.3
1537.4,-0.2
1537.6,-0.45
1537.8,-0.25
1538,-0.15
1538.2,-0.1
1538.4,-0.2
1538.6,-0.35
1538.8,-0.1
1539,-0.25
1539.2,-0.25
1539.4,-0.1
1539.6,-0.15
1539.8,-0.25
1540,-0.15
1540.2,-0.2
1540.4,-0.2
1540.6,-0.3
1540.8,-0.2
1541,-0.4
1541.2,-0.2
1541.4,-0.2
1541.6,-0.5
1541.8,0
1542,-0.3
1542.2,-0.2
1542.4,-0.2
1542.6,-0.2
1542.8,-0.35
1543,-0.55
1543.2,-0.45
1543.4,-0.3
1543.6,-0.35
1543.8,-0.3
1544,-0.3
1544.2,-0.3
1544.4,-0.35
1544.6,-0.3
1544.8,-0.3
1545,-0.15
1545.2,-0.1
1545.4,-0.25
1545.6,-0.15
1545.8,-0.4
1546,-0.25
1546.2,0
1546.4,-0.1
1546.6,-0.3
1546.8,-0.55
1547,-0.3
1547.2,-0.25
1547.4,-0.25
1547.6,-0.25
1547.8,-0.35
1548,-0.15
1548.2,0
1548.4,-0.35
1548.6,-0.4
1548.8,-0.2
1549,-0.25
1549.2,-0.25
1549.4,-0.1
1549.6,-0.3
1549.8,-0.2
1550,-0.2
1550.2,-0.15
1550.4,-0.25
1550.6,-0.25
1550.8,-0.3
1551,-0.45
1551.2,-0.3
1551.4,-0.25
1551.6,-0.2
1551.8,-0.3
1552,-0.3
1552.2,-0.2
1552.4,0.05
1552.6,-0.05
1552.8,-0.2
1553,-0.25
1553.2,-0.35
1553.4,-0.15
1553.6,-0.6
1553.8,-0.35
1554,-0.15
1554.2,-0.1
1554.4,-0.4
1554.6,-0.3
1554.8,-0.35
1555,-0.1
1555.2,-0.3
1555.4,-0.3
1555.6,-0.35
1555.8,-0.35
1556,-0.25
1556.2,-0.6
1556.4,-0.25
1556.6,-0.2
1556.8,-0.4
1557,-0.25
1557.2,-0.35
1557.4,-0.15
1557.6,-0.45
1557.8,-0.35
1558,-0.3
1558.2,-0.35
1558.4,-0.6
1558.6,-0.35
1558.8,-0.25
1559,-0.2
1559.2,-0.45
1559.4,-0.45
1559.6,-0.35
1559.8,-0.3
1560,0.2
1560.2,-0.15
1560.4,-0.25
1560.6,-0.35
1560.8,-0.25
1561,-0.1
1561.2,-0.45
1561.4,-0.25
1561.6,-0.4
1561.8,-0.15
1562,-0.35
1562.2,-0.3
1562.4,-0.3
1562.6,-0.3
1562.8,-0.4
1563,-0.45
1563.2,-0.15
1563.4,-0.4
1563.6,-0.3
1563.8,-0.05
1564,-0.3
1564.2,-0.15
1564.4,-0.2
1564.6,-0.2
1564.8,-0.05
1565,-0.3
1565.2,-0.3
1565.4,-0.1
1565.6,-0.15
1565.8,-0.3
1566,-0.15
1566.2,-0.4
1566.4,-0.15
1566.6,-0.5
1566.8,-0.4
1567,-0.3
1567.2,-0.45
1567.4,-0.35
1567.6,-0.35
1567.8,-0.25
1568,-0.5
1568.2,-0.15
1568.4,-0.2
1568.6,-0.2
1568.8,-0.15
1569,-0.25
1569.2,-0.2
1569.4,-0.25
1569.6,-0.1
1569.8,-0.3
1570,-0.3
1570.2,-0.1
1570.4,-0.3
1570.6,-0.15
1570.8,2.4
1571,6.95
1571.2,4.15
1571.4,4.8
1571.6,18.3
1571.8,41.9
1572,42.15
1572.2,51.4
1572.4,48.65
1572.6,58.05
1572.8,60.901
1573,63.85
1573.2,61.05
1573.4,60
1573.6,60.05
1573.8,59.05
1574,63.55
1574.2,58
1574.4,59.901
1574.6,60.6
1574.8,58.05
1575,62.05
1575.2,65.4
1575.4,56.85
1575.6,34.35
1575.8,28.2
1576,17.55
1576.2,15.35
1576.4,9.85
1576.6,7.2
1576.8,8.2
1577,6.3
1577.2,5.15
1577.4,2.35
1577.6,1.45
1577.8,1.2
1578,0.95
1578.2,0.55
1578.4,0.55
1578.6,0.15
1578.8,0.4
1579,0.2
1579.2,0.3
1579.4,0.4
1579.6,0
1579.8,0.1
1580,-0.15
1580.2,0.2
1580.4,0.1
1580.6,0
1580.8,0
1581,0.7
1581.2,0.5
1581.4,-0.1
1581.6,0.65
1581.8,0.25
1582,-0.05
1582.2,-0.25
1582.4,-0.25
1582.6,-0.25
1582.8,-0.3
1583,-0.15
1583.2,0
1583.4,-0.15
